"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 23 21:45:54 GMT 2024","Fri Aug 23 21:45:54 GMT 2024","489","","Login page","","","","Login with the locked out user",""
"passed","Fri Aug 23 21:45:55 GMT 2024","Fri Aug 23 21:45:55 GMT 2024","484","","Login page","","","","Login with the empty password field",""
"passed","Fri Aug 23 21:45:34 GMT 2024","Fri Aug 23 21:45:36 GMT 2024","1647","","Checkout","","","","Checkout with empty first name field",""
"passed","Fri Aug 23 21:45:45 GMT 2024","Fri Aug 23 21:45:49 GMT 2024","3374","","Inventory page","","","","Verifying the ""About"" link",""
"passed","Fri Aug 23 21:45:36 GMT 2024","Fri Aug 23 21:45:38 GMT 2024","1859","","Checkout","","","","Checkout with empty last name field",""
"passed","Fri Aug 23 21:45:52 GMT 2024","Fri Aug 23 21:45:54 GMT 2024","1109","","Login page","","","","Login with valid credentials",""
"passed","Fri Aug 23 21:45:54 GMT 2024","Fri Aug 23 21:45:55 GMT 2024","487","","Login page","","","","Login with the empty username field",""
"passed","Fri Aug 23 21:45:32 GMT 2024","Fri Aug 23 21:45:34 GMT 2024","2694","","Checkout","","","","Checkout",""
"passed","Fri Aug 23 21:45:40 GMT 2024","Fri Aug 23 21:45:42 GMT 2024","2114","","Checkout","","","","Cancel the checkout",""
"passed","Fri Aug 23 21:45:38 GMT 2024","Fri Aug 23 21:45:40 GMT 2024","1752","","Checkout","","","","Checkout with empty zip code field",""
"passed","Fri Aug 23 21:45:55 GMT 2024","Fri Aug 23 21:45:56 GMT 2024","488","","Login page","","","","Login with an invalid password",""
"broken","Fri Aug 23 21:45:49 GMT 2024","Fri Aug 23 21:45:49 GMT 2024","0","","Inventory page","","","","Verifying the ""All items"" link",""
"passed","Fri Aug 23 21:45:55 GMT 2024","Fri Aug 23 21:45:55 GMT 2024","464","","Login page","","","","Login with an invalid username",""
