"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 23 15:47:34 GMT 2024","Fri Aug 23 15:47:35 GMT 2024","881","","Inventory page","","","","Add a product to the cart",""
"passed","Fri Aug 23 15:47:36 GMT 2024","Fri Aug 23 15:47:38 GMT 2024","1309","","Checkout","","","","Checkout with empty zip code field",""
"passed","Fri Aug 23 15:47:35 GMT 2024","Fri Aug 23 15:47:50 GMT 2024","15551","","Inventory page","","","","Sorting products",""
"passed","Fri Aug 23 15:47:33 GMT 2024","Fri Aug 23 15:47:33 GMT 2024","398","","Login page","","","","Login with the empty username field",""
"passed","Fri Aug 23 15:47:31 GMT 2024","Fri Aug 23 15:47:33 GMT 2024","1913","","Inventory page","","","","Logout",""
"passed","Fri Aug 23 15:47:39 GMT 2024","Fri Aug 23 15:47:42 GMT 2024","3841","","Inventory page","","","","Verifying the ""About"" link",""
"passed","Fri Aug 23 15:47:33 GMT 2024","Fri Aug 23 15:47:34 GMT 2024","1263","","Inventory page","","","","Remove a product from the cart",""
"passed","Fri Aug 23 15:47:34 GMT 2024","Fri Aug 23 15:47:34 GMT 2024","461","","Login page","","","","Login with an invalid password",""
"passed","Fri Aug 23 15:47:30 GMT 2024","Fri Aug 23 15:47:32 GMT 2024","1677","","Login page","","","","Login with valid credentials",""
"passed","Fri Aug 23 15:47:34 GMT 2024","Fri Aug 23 15:47:35 GMT 2024","1427","","Checkout","","","","Checkout with empty first name field",""
"passed","Fri Aug 23 15:47:44 GMT 2024","Fri Aug 23 15:47:50 GMT 2024","5894","","Inventory page","","","","Verifying the social media links",""
"passed","Fri Aug 23 15:47:43 GMT 2024","Fri Aug 23 15:47:44 GMT 2024","923","","Inventory page","","","","Chosen products are saved after logout",""
"passed","Fri Aug 23 15:47:35 GMT 2024","Fri Aug 23 15:47:36 GMT 2024","1322","","Checkout","","","","Checkout with empty last name field",""
"passed","Fri Aug 23 15:47:33 GMT 2024","Fri Aug 23 15:47:33 GMT 2024","412","","Login page","","","","Login with the empty password field",""
"passed","Fri Aug 23 15:47:38 GMT 2024","Fri Aug 23 15:47:39 GMT 2024","1391","","Checkout","","","","Cancel the checkout",""
"passed","Fri Aug 23 15:47:33 GMT 2024","Fri Aug 23 15:47:34 GMT 2024","457","","Login page","","","","Login with an invalid username",""
"passed","Fri Aug 23 15:47:32 GMT 2024","Fri Aug 23 15:47:33 GMT 2024","526","","Login page","","","","Login with the locked out user",""
"passed","Fri Aug 23 15:47:44 GMT 2024","Fri Aug 23 15:47:44 GMT 2024","497","","Inventory page","","","","Verifying the product page",""
"passed","Fri Aug 23 15:47:42 GMT 2024","Fri Aug 23 15:47:43 GMT 2024","650","","Inventory page","","","","Verifying the ""All items"" link",""
"passed","Fri Aug 23 15:47:30 GMT 2024","Fri Aug 23 15:47:34 GMT 2024","3281","","Checkout","","","","Checkout",""
