"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 04 14:04:51 GMT 2024","Wed Sep 04 14:04:51 GMT 2024","244","","Login page","","","","Login with the locked out user",""
"passed","Wed Sep 04 14:04:31 GMT 2024","Wed Sep 04 14:04:48 GMT 2024","17517","","Inventory page","","","","Sorting products",""
"passed","Wed Sep 04 14:04:51 GMT 2024","Wed Sep 04 14:04:51 GMT 2024","198","","Login page","","","","Login with the empty password field",""
"passed","Wed Sep 04 14:04:29 GMT 2024","Wed Sep 04 14:04:29 GMT 2024","662","","Inventory page","","","","Verifying the ""All items"" link",""
"passed","Wed Sep 04 14:04:34 GMT 2024","Wed Sep 04 14:04:35 GMT 2024","505","","Inventory page","","","","Verifying the product page",""
"passed","Wed Sep 04 14:04:25 GMT 2024","Wed Sep 04 14:04:29 GMT 2024","3349","","Inventory page","","","","Verifying the ""About"" link",""
"passed","Wed Sep 04 14:04:22 GMT 2024","Wed Sep 04 14:04:23 GMT 2024","712","","Checkout","","","","Checkout with empty zip code field",""
"passed","Wed Sep 04 14:04:30 GMT 2024","Wed Sep 04 14:04:30 GMT 2024","562","","Inventory page","","","","Remove a product from the cart",""
"passed","Wed Sep 04 14:04:51 GMT 2024","Wed Sep 04 14:04:52 GMT 2024","212","","Login page","","","","Login with an invalid password",""
"passed","Wed Sep 04 14:04:29 GMT 2024","Wed Sep 04 14:04:30 GMT 2024","478","","Inventory page","","","","Logout",""
"passed","Wed Sep 04 14:04:19 GMT 2024","Wed Sep 04 14:04:21 GMT 2024","1346","","Checkout","","","","Checkout",""
"passed","Wed Sep 04 14:04:51 GMT 2024","Wed Sep 04 14:04:51 GMT 2024","211","","Login page","","","","Login with an invalid username",""
"passed","Wed Sep 04 14:04:23 GMT 2024","Wed Sep 04 14:04:24 GMT 2024","833","","Checkout","","","","Cancel the checkout",""
"passed","Wed Sep 04 14:04:35 GMT 2024","Wed Sep 04 14:04:48 GMT 2024","13695","","Inventory page","","","","Verifying the social media links",""
"passed","Wed Sep 04 14:04:30 GMT 2024","Wed Sep 04 14:04:31 GMT 2024","511","","Inventory page","","","","Add a product to the cart",""
"passed","Wed Sep 04 14:04:51 GMT 2024","Wed Sep 04 14:04:51 GMT 2024","199","","Login page","","","","Login with the empty username field",""
"passed","Wed Sep 04 14:04:21 GMT 2024","Wed Sep 04 14:04:22 GMT 2024","724","","Checkout","","","","Checkout with empty first name field",""
"passed","Wed Sep 04 14:04:50 GMT 2024","Wed Sep 04 14:04:51 GMT 2024","495","","Login page","","","","Login with valid credentials",""
"passed","Wed Sep 04 14:04:33 GMT 2024","Wed Sep 04 14:04:34 GMT 2024","910","","Inventory page","","","","Chosen products are saved after logout",""
"passed","Wed Sep 04 14:04:22 GMT 2024","Wed Sep 04 14:04:22 GMT 2024","722","","Checkout","","","","Checkout with empty last name field",""
